movieId,title,genres
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4770,"Glass House, The (2001)",Thriller
4771,Hardball (2001),Drama
4772,Dinner Rush (2000),Drama
4774,Big Trouble (2002),Comedy|Crime
4775,Glitter (2001),Drama|Musical|Romance
4776,Training Day (2001),Crime|Drama|Thriller
4782,Sidewalks of New York (2001),Comedy|Romance
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4784,"French Lieutenant's Woman, The (1981)",Drama
4787,Little Man Tate (1991),Drama
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
4792,13 Ghosts (1960),Horror
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4796,"Grass Is Greener, The (1960)",Comedy|Romance
4798,Indiscreet (1958),Comedy|Romance
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
4801,"Little Foxes, The (1941)",Drama
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
4803,Play Misty for Me (1971),Drama|Thriller
4804,Pocketful of Miracles (1961),Comedy|Drama
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama
4809,Silkwood (1983),Drama
4810,I Never Promised You a Rose Garden (1977),Drama
4811,Quadrophenia (1979),Drama|Musical
4812,SpaceCamp (1986),Adventure|Sci-Fi
4814,Don't Say a Word (2001),Thriller
4815,Hearts in Atlantis (2001),Drama
4816,Zoolander (2001),Comedy
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
4821,Joy Ride (2001),Adventure|Thriller
4822,Max Keeble's Big Move (2001),Children|Comedy
4823,Serendipity (2001),Comedy|Romance
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War
4830,Brubaker (1980),Crime|Drama
4831,Can't Stop the Music (1980),Comedy|Musical
4832,Carny (1980),Drama
4833,"Changeling, The (1980)",Horror|Mystery|Thriller
4834,Cheech & Chong's Next Movie (1980),Comedy
4835,Coal Miner's Daughter (1980),Drama
4836,"Competition, The (1980)",Drama|Romance
4837,Cruising (1980),Crime|Drama|Thriller
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
4842,"Dogs of War, The (1980)",Drama|War
4844,Bandits (2001),Comedy|Crime|Romance
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4849,My First Mister (2001),Comedy|Drama
4851,Things Behind the Sun (2001),Drama
4854,Clambake (1967),Musical
4855,Dirty Harry (1971),Action|Crime|Thriller
4857,Fiddler on the Roof (1971),Drama|Musical
4859,Kansas (1988),Crime|Drama
4861,Mission to Mir (1997),Documentary|IMAX
4862,Not Without My Daughter (1991),Drama
4863,Female Trouble (1975),Comedy|Crime
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
4866,"Last Castle, The (2001)",Action
4867,Riding in Cars with Boys (2001),Comedy|Drama
4873,Waking Life (2001),Animation|Drama|Fantasy
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
4875,On the Line (2001),Comedy|Romance
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4880,Life as a House (2001),Drama
4881,"Man Who Wasn't There, The (2001)",Crime|Drama
4885,Domestic Disturbance (2001),Thriller
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
4887,"One, The (2001)",Action|Sci-Fi|Thriller
4888,Tape (2001),Drama
4889,Heist (2001),Crime|Drama
4890,Shallow Hal (2001),Comedy|Fantasy|Romance
4893,When a Stranger Calls (1979),Horror|Thriller
4895,"Wash, The (2001)",Comedy
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
4897,"Fluffer, The (2001)",Drama|Romance
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller
4899,Black Knight (2001),Adventure|Comedy|Fantasy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War
4903,In the Bedroom (2001),Drama
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy
4912,Funny Girl (1968),Drama|Musical|Romance
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy
4920,"Now, Voyager (1942)",Drama|Romance
4921,Little Women (1933),Drama|Romance
4923,Guadalcanal Diary (1943),Action|War
4925,"Cheap Detective, The (1978)",Comedy
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
4929,"Toy, The (1982)",Comedy
4930,Funeral in Berlin (1966),Action|Drama|Thriller
4932,Dressed to Kill (1980),Mystery|Thriller
4933,"Earthling, The (1980)",Adventure|Drama
4936,Fame (1980),Drama|Musical
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi
4945,"Enforcer, The (1976)",Crime
4947,"Gauntlet, The (1977)",Action
4948,I Bury the Living (1958),Horror
4949,Invasion U.S.A. (1985),Action|Thriller
4951,Lord of the Flies (1990),Adventure|Drama|Thriller
4952,Morons From Outer Space (1985),Comedy|Sci-Fi
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
4957,Sudden Impact (1983),Crime|Thriller
4958,Behind Enemy Lines (2001),Action|Drama|War
4960,"Independent, The (2000)",Comedy
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary
4963,Ocean's Eleven (2001),Crime|Thriller
4964,Baran (2001),Adventure|Drama|Romance
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller
4967,No Man's Land (2001),Drama|War
4968,Piñero (2001),Drama
4969,And Then There Were None (1945),Crime|Mystery
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
4971,Moscow on the Hudson (1984),Comedy|Drama
4972,"Owl and the Pussycat, The (1970)",Comedy
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4974,Not Another Teen Movie (2001),Comedy
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
4976,Iris (2001),Drama
4977,Kandahar (Safar e Ghandehar) (2001),Drama
4978,Lantana (2001),Drama|Mystery|Thriller
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
4981,Clockwise (1986),Comedy
4984,Morgan! (1966),Comedy|Drama|Fantasy
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi
4988,White Water Summer (1987),Adventure
4989,How High (2001),Comedy
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
4992,Kate & Leopold (2001),Comedy|Romance
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
4994,"Majestic, The (2001)",Comedy|Drama|Romance
4995,"Beautiful Mind, A (2001)",Drama|Romance
4996,Little Otik (Otesánek) (2000),Comedy|Drama|Fantasy
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
4999,Dodsworth (1936),Drama|Romance
